"country","year","democracy","GDP","Status","fiw","lndn13","logGDP","GDP_growth","ntl_growth"
"Saudi Arabia",2010,0,1.0671e+12,"NF",5.5,0.90360802,27.6959658045689,0.0717135457524343,0.41729202
"Saudi Arabia",2011,0,1.15855e+12,"NF",6,0.84074008,27.7781903391452,0.0822245345762376,-0.06286794
"Saudi Arabia",2012,0,1.22588e+12,"NF",6,0.9395898,27.8346800693699,0.0564897302246905,0.09884972
"Saudi Arabia",2013,0,1.27244e+12,"NF",6,0.96370131,27.8719574329824,0.0372773636125601,0.02411151
"Senegal",1992,0,2.50476e+12,"PF",2.5,-2.3461037,28.5492140374922,NA,NA
"Senegal",1993,0,2.53734e+12,"PF",3.5,-2.0046673,28.5621374041213,0.0129233666290354,0.3414364
"Senegal",1994,0,2.5369e+12,"PF",3.5,-2.0810633,28.561963979135,-0.000173424986243731,-0.0763959999999999
"Senegal",1995,0,2.67297e+12,"PF",3.5,-1.8843744,28.6142113296778,0.0522473505427712,0.1966889
"Senegal",1996,0,2.72675e+12,"PF",3,-1.7943513,28.6341315397553,0.0199202100774727,0.0900231
"Senegal",1997,0,2.81193e+12,"PF",3,-1.925089,28.6648921962528,0.0307606564974918,-0.1307377
"Senegal",1998,0,2.9778e+12,"PF",3,-1.8252181,28.7222058887679,0.0573136925151054,0.0998709
"Senegal",1999,0,3.16681e+12,"PF",3,-1.8382939,28.7837458880005,0.0615399992326218,-0.0130758
"Senegal",2000,1,3.26811e+12,"PF",2.5,-1.7457649,28.8152329520906,0.0314870640900686,0.0925290000000001
"Senegal",2001,1,3.41782e+12,"PF",2.5,-1.6507316,28.8600240368596,0.0447910847690274,0.0950332999999999
"Senegal",2002,1,3.4402e+12,"F",1.5,-1.5931998,28.8665507251587,0.00652668829912528,0.0575318
"Senegal",2003,1,3.67012e+12,"F",1.5,-1.7820301,28.9312454750082,0.0646947498494548,-0.1888303
"Senegal",2004,1,3.88558e+12,"F",1.5,-1.5871992,28.9882933807545,0.0570479057463302,0.1948309
"Senegal",2005,1,4.10405e+12,"F",1.5,-1.6208001,29.0429954069587,0.0547020262041826,-0.0336009000000002
"Senegal",2006,1,4.20508e+12,"F",1.5,-1.58349,29.0673144341428,0.0243190271840916,0.0373101
"Senegal",2007,1,4.41274e+12,"F",1.5,-1.451771,29.1155169276437,0.0482024935009129,0.131719
"Senegal",2008,1,4.57524e+12,"PF",2,-1.3481779,29.1516802722965,0.0361633446528238,0.1035931
"Senegal",2009,1,4.68611e+12,"PF",2,-1.3720409,29.175623929917,0.0239436576205421,-0.023863
"Senegal",2010,1,4.88603e+12,"PF",2,-1.0118995,29.2174012287371,0.0417772988200191,0.3601414
"Senegal",2011,1,4.98701e+12,"PF",2,-1.1710838,29.2378576477041,0.0204564189670187,-0.1591843
"Senegal",2012,1,5.1592e+12,"F",1.5,-1.0653249,29.2718026446426,0.0339449969385015,0.1057589
"Senegal",2013,1,5.36805e+12,"F",1,-1.066081,29.3114858300106,0.0396831853680055,-0.000756100000000037
"Serbia",1992,0,1.04988e+12,"-",NA,1.0089853,27.6796969878526,NA,NA
"Serbia",1993,0,7.2958e+11,"-",NA,1.0704204,27.3157348630501,-0.363962124802477,0.0614351
"Serbia",1994,0,7.47819e+11,"-",NA,1.1157813,27.3404268070297,0.0246919439796081,0.0453609000000001
"Serbia",1995,0,7.93436e+11,"-",NA,1.4241129,27.3996387183355,0.0592119113058338,0.3083316
"Serbia",1996,0,8.55325e+11,"-",NA,1.4505732,27.4747473506161,0.0751086322805392,0.0264603000000001
"Serbia",1997,0,9.41712e+11,"-",NA,1.4529145,27.570965332293,0.0962179816769044,0.0023413000000001
"Serbia",1998,0,9.48304e+11,"-",NA,1.602309,27.5779409629016,0.00697563060865392,0.1493945
"Serbia",1999,0,8.42094e+11,"-",NA,1.4566656,27.4591574839124,-0.118783478989204,-0.1456434
"Serbia",2000,0,8.87057e+11,"-",NA,1.5072036,27.5111750787471,0.0520175948346697,0.050538
"Serbia",2001,0,9.34071e+11,"-",NA,1.5775676,27.5628182894167,0.0516432106696065,0.0703640000000001
"Serbia",2002,0,9.7258e+11,"-",NA,1.6529055,27.6032181712665,0.0403998818497406,0.0753378999999998
"Serbia",2003,0,9.98592e+11,"-",NA,1.544624,27.6296121237651,0.0263939524986689,-0.1082815
"Serbia",2004,0,1.09146e+12,"-",NA,1.4560897,27.7185373654486,0.0889252416834623,-0.0885343000000001
"Serbia",2005,0,1.1504e+12,"-",NA,1.6834956,27.7711308239132,0.0525934584646031,0.2274059
"Serbia",2006,1,1.19181e+12,"F",1.5,1.5406213,27.8064942758937,0.0353634519804693,-0.1428743
"Serbia",2007,1,1.25617e+12,"F",1.5,1.6039423,27.859088525134,0.052594249240336,0.063321
"Serbia",2008,1,1.30391e+12,"F",1.5,1.7826331,27.8963885586462,0.0373000335122242,0.1786908
"Serbia",2009,1,1.25819e+12,"F",1,1.7384278,27.8606952961887,-0.0356932624574924,-0.0442053
"Serbia",2010,1,1.27086e+12,"F",1,2.171756,27.8707149525804,0.0100196563916413,0.4333282
"Serbia",2011,1,1.29078e+12,"F",1,2.0346279,27.8862678027371,0.0155528501566877,-0.1371281
"Serbia",2012,1,1.27112e+12,"F",1,2.1449783,27.8709195175265,-0.0153482852105356,0.1103504
"Serbia",2013,1,1.30234e+12,"F",1,1.9754757,27.8951837623374,0.0242642448108938,-0.1695026
"Serbia & Montenegro",1992,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",1993,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",1994,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",1995,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",1996,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",1997,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",1998,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",1999,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2000,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2001,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2002,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2003,1,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2004,1,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2005,1,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2006,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2007,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2008,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2009,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2010,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2011,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2012,0,NA,NA,NA,NA,NA,NA,NA
"Serbia & Montenegro",2013,0,NA,NA,NA,NA,NA,NA,NA
"Seychelles",1992,0,3681831820,"PF",4,1.8228455,22.0266762424512,NA,NA
"Seychelles",1993,1,3909559642,"PF",2.5,1.8431714,22.0866905810718,0.0600143386205616,0.0203259
"Seychelles",1994,1,3878334080,"PF",2.5,1.8362383,22.0786715375551,-0.00801904351666849,-0.00693309999999991
"Seychelles",1995,1,3854272498,"PF",2,1.9734977,22.0724481096804,-0.00622342787470487,0.1372594
"Seychelles",1996,1,4035340327,"PF",2,1.9246371,22.1183564788538,0.0459083691734499,-0.0488606
"Seychelles",1997,1,4518545331,"PF",2,1.8129317,22.2314559495676,0.113099470713724,-0.1117054
"Seychelles",1998,1,4897838721,"PF",2,1.861921,22.3120598674128,0.0806039178452593,0.0489892999999999
"Seychelles",1999,1,4991913184,"PF",2,1.9650338,22.3310850768367,0.0190252094238446,0.1031128
"Seychelles",2000,1,5201741002,"PF",2,2.0154605,22.372259214575,0.0411741377383272,0.0504267
"Seychelles",2001,1,5083600979,"PF",2,2.0492928,22.3492857015522,-0.022973513022766,0.0338322999999998
"Seychelles",2002,1,5149632103,"PF",2,2.0486524,22.3621911127597,0.0129054112074485,-0.000640399999999985
"Seychelles",2003,1,4823852040,"PF",2,1.8341645,22.2968386242591,-0.0653524885005616,-0.2144879
"Seychelles",2004,1,4704319615,"PF",2,1.8906537,22.2717469906002,-0.0250916336589171,0.0564892000000001
"Seychelles",2005,1,5127979405,"PF",2,1.7517898,22.3579775403711,0.086230549770864,-0.1388639
"Seychelles",2006,1,5610323730,"PF",2,1.8654782,22.4478742606984,0.0898967203273813,0.1136884
"Seychelles",2007,1,6194789121,"PF",2,1.9307795,22.5469743112544,0.0991000505559825,0.0653013
"Seychelles",2008,1,6062188715,"PF",2,2.076993,22.5253367459124,-0.0216375653420506,0.1462135
"Seychelles",2009,1,5995069303,"PF",2,2.0293181,22.5142031854925,-0.0111335604198644,-0.0476749000000001
"Seychelles",2010,1,6333371064,"PF",2,2.3896174,22.5690984849007,0.054895299408166,0.3602993
"Seychelles",2011,1,6650419620,"PF",2,2.2939756,22.6179457903753,0.0488473054746024,-0.0956418000000001
"Seychelles",2012,1,6843182032,"PF",2,2.3863454,22.6465186697613,0.0285728793859867,0.0923698000000002
"Seychelles",2013,1,7082693404,"PF",2,2.3334789,22.6809200966029,0.0344014268415798,-0.0528665000000004
"Sierra Leone",1992,0,3.98704e+12,"NF",5.5,-3.6344719,29.0140702168834,NA,NA
"Sierra Leone",1993,0,4.04184e+12,"NF",5.5,-3.0499139,29.0277211497623,0.0136509328789103,0.584558
"Sierra Leone",1994,0,3.96313e+12,"NF",5.5,-3.3186953,29.0080552330306,-0.0196659167317534,-0.2687814
"Sierra Leone",1995,0,3.64609e+12,"NF",5.5,-3.3427827,28.9246764764662,-0.0833787565643611,-0.0240874
"Sierra Leone",1996,1,3.71004e+12,"PF",3.5,-3.2790205,28.9420637741609,0.0173872976947216,0.0637621999999998
"Sierra Leone",1997,0,3.492e+12,"NF",5.5,-3.8079119,28.8814957539059,-0.0605680202550261,-0.5288914
"Sierra Leone",1998,1,3.55433e+12,"PF",3,-3.9519,28.8991876944737,0.0176919405677616,-0.1439881
"Sierra Leone",1999,1,3.48398e+12,"PF",3,-4.1700592,28.8791964343742,-0.0199912600994665,-0.2181592
"Sierra Leone",2000,1,3.71576e+12,"PF",3.5,-3.8709178,28.9436043492185,0.0644079148443168,0.2991414
"Sierra Leone",2001,1,3.45044e+12,"PF",3.5,-3.6215644,28.8695228750716,-0.0740814741468689,0.2493534
"Sierra Leone",2002,1,4.35682e+12,"PF",3,-3.2470493,29.1027635493805,0.233240674308881,0.3745151
"Sierra Leone",2003,1,4.7656e+12,"PF",2.5,-3.4839058,29.1924445632609,0.0896810138803623,-0.2368565
"Sierra Leone",2004,1,5.07143e+12,"PF",2.5,-3.1231594,29.2546439450447,0.0621993817838167,0.3607464
"Sierra Leone",2005,1,5.29115e+12,"PF",2.5,-3.4575973,29.297056729477,0.042412784432333,-0.3344379
"Sierra Leone",2006,1,5.59039e+12,"PF",2.5,-3.3098283,29.3520701681038,0.0550134386267445,0.147769
"Sierra Leone",2007,1,6.04e+12,"PF",2,-3.2478957,29.4294251278753,0.0773549597714904,0.0619326
"Sierra Leone",2008,1,6.36161e+12,"PF",2,-3.0160046,29.481302605899,0.051877478023691,0.2318911
"Sierra Leone",2009,1,6.56836e+12,"PF",2,-3.0615201,29.5132852977824,0.0319826918834778,-0.0455155
"Sierra Leone",2010,1,6.92576e+12,"PF",2,-2.6425548,29.5662689092726,0.0529836114901343,0.4189653
"Sierra Leone",2011,1,7.34337e+12,"PF",2,-2.5437028,29.6248189812533,0.0585500719807506,0.0988519999999999
"Sierra Leone",2012,1,8.46131e+12,"F",1.5,-2.4079182,29.7665251238949,0.141706142641596,0.1357846
"Sierra Leone",2013,1,1.0162e+13,"PF",2,-2.1424003,29.9496763891001,0.183151265205165,0.2655179
"Singapore",1992,0,1.05276e+11,"PF",3.5,NA,25.3798513098807,NA,NA
"Singapore",1993,0,1.17422e+11,"PF",4,NA,25.4890401203108,0.109188810430183,NA
"Singapore",1994,0,1.30251e+11,"PF",4,NA,25.5927291950936,0.103689074782761,NA
"Singapore",1995,0,1.39405e+11,"PF",4,NA,25.6606492026353,0.0679200075417334,NA
"Singapore",1996,0,1.49905e+11,"PF",3.5,NA,25.7332675970691,0.0726183944337251,NA
"Singapore",1997,0,1.62334e+11,"PF",4,NA,25.8129217781286,0.0796541810595812,NA
"Singapore",1998,0,1.58722e+11,"PF",4,NA,25.79042008121,-0.0225016969186029,NA
"Singapore",1999,0,1.68396e+11,"PF",4,NA,25.8495841855034,0.059164104293373,NA
"Singapore",2000,0,1.83379e+11,"PF",4,NA,25.9348208863959,0.0852367008925086,NA
"Singapore",2001,0,1.81633e+11,"PF",4,NA,25.9252540046666,-0.00956688172936637,NA
"Singapore",2002,0,1.89283e+11,"PF",3.5,NA,25.966509086586,0.0412550819194131,NA
"Singapore",2003,0,1.97678e+11,"PF",3.5,NA,26.0099052812142,0.043396194628226,NA
"Singapore",2004,0,2.16554e+11,"PF",3.5,NA,26.1011057759211,0.0912004947069036,NA
"Singapore",2005,0,2.32773e+11,"PF",3.5,NA,26.1733295666961,0.0722237907750269,NA
"Singapore",2006,0,2.53397e+11,"PF",3.5,NA,26.2582232657736,0.084893699077508,NA
"Singapore",2007,0,2.76485e+11,"PF",3.5,NA,26.3454224068893,0.0871991411156898,NA
"Singapore",2008,0,2.81427e+11,"PF",3.5,NA,26.3631389258512,0.0177165189618762,NA
"Singapore",2009,0,2.79729e+11,"PF",3.5,NA,26.3570871142966,-0.00605181155454915,NA
"Singapore",2010,0,3.22361e+11,"PF",3.5,NA,26.4989378725198,0.141850758223114,NA
"Singapore",2011,0,3.41886e+11,"PF",3,NA,26.5577431851078,0.0588053125880172,NA
"Singapore",2012,0,3.50446e+11,"PF",3,NA,26.5824724659312,0.0247292808234079,NA
"Singapore",2013,0,3.63942e+11,"PF",3,NA,26.6202603512277,0.0377878852965523,NA
"Slovakia",1992,0,NA,"-",NA,NA,NA,NA,NA
"Slovakia",1993,1,NA,"PF",2.5,NA,NA,NA,NA
"Slovakia",1994,1,NA,"F",1.5,NA,NA,NA,NA
"Slovakia",1995,1,NA,"F",1.5,NA,NA,NA,NA
"Slovakia",1996,1,NA,"PF",2,NA,NA,NA,NA
"Slovakia",1997,1,NA,"PF",2,NA,NA,NA,NA
"Slovakia",1998,1,NA,"F",1,NA,NA,NA,NA
"Slovakia",1999,1,NA,"F",0.5,NA,NA,NA,NA
"Slovakia",2000,1,NA,"F",0.5,NA,NA,NA,NA
"Slovakia",2001,1,NA,"F",0.5,NA,NA,NA,NA
"Slovakia",2002,1,NA,"F",0.5,NA,NA,NA,NA
"Slovakia",2003,1,NA,"F",0.5,NA,NA,NA,NA
"Slovakia",2004,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2005,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2006,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2007,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2008,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2009,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2010,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2011,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2012,1,NA,"F",0,NA,NA,NA,NA
"Slovakia",2013,1,NA,"F",0,NA,NA,NA,NA
"Slovenia",1992,1,17318323734,"F",1,1.380188,23.5750309532954,NA,NA
"Slovenia",1993,1,17810756068,"F",0.5,1.6130894,23.6030683852279,0.0280374319324999,0.2329014
"Slovenia",1994,1,18759621881,"F",0.5,1.765841,23.6549726247243,0.0519042394964551,0.1527516
"Slovenia",1995,1,19442951457,"F",0.5,1.9349906,23.6907504483744,0.0357778236500259,0.1691496
"Slovenia",1996,1,20152176698,"F",0.5,2.0184684,23.7265781442195,0.0358276958451214,0.0834778000000003
"Slovenia",1997,1,21151187404,"F",0.5,1.912936,23.7749618828959,0.0483837386763959,-0.1055324
"Slovenia",1998,1,21894634615,"F",0.5,2.0760436,23.8095074490039,0.034545566108001,0.1631076
"Slovenia",1999,1,23060658676,"F",0.5,2.1445661,23.8613939149527,0.0518864659487868,0.0685224999999998
"Slovenia",2000,1,24044318192,"F",0.5,2.0687037,23.9031645557739,0.0417706408212304,-0.0758624000000001
"Slovenia",2001,1,24751133054,"F",0.5,2.0718555,23.9321371048728,0.0289725490989277,0.00315179999999993
"Slovenia",2002,1,25698321959,"F",0,1.9964379,23.9696915332918,0.0375544284189147,-0.0754175999999998
"Slovenia",2003,1,26451295505,"F",0,1.9922777,23.9985709734464,0.0288794401546006,-0.00416020000000006
"Slovenia",2004,1,27615630462,"F",0,1.8287933,24.0416477704572,0.0430767970108512,-0.1634844
"Slovenia",2005,1,28722259449,"F",0,2.0127687,24.0809382496545,0.0392904791973443,0.1839754
"Slovenia",2006,1,30402397494,"F",0,2.0029371,24.1377873071831,0.0568490575285736,-0.00983160000000005
"Slovenia",2007,1,32518474415,"F",0,2.0062585,24.2050742083177,0.0672869011346151,0.00332139999999992
"Slovenia",2008,1,33618668734,"F",0,2.0864253,24.2383473667009,0.033273158383146,0.0801668000000002
"Slovenia",2009,1,30948348997,"F",0,2.1320491,24.1555854904538,-0.0827618762470408,0.0456238
"Slovenia",2010,1,31337818009,"F",0,2.5930178,24.1680914482533,0.0125059577994442,0.4609687
"Slovenia",2011,1,31559959120,"F",0,2.1742983,24.1751550376127,0.00706358935943996,-0.4187195
"Slovenia",2012,1,30757367868,"F",0,2.341476,24.1493954079615,-0.0257596296511764,0.1671777
"Slovenia",2013,1,30417018572,"F",0,2.2313187,24.1382681101644,-0.011127297797163,-0.1101573
"Solomon Islands",1992,1,2629357314,"F",0,-4.7266092,21.6900052859732,NA,NA
"Solomon Islands",1993,1,2733912639,"F",0.5,-3.8956444,21.7289996211897,0.0389943352165787,0.8309648
"Solomon Islands",1994,1,2985263640,"F",0.5,-3.9605093,21.8169539014989,0.087954280309166,-0.0648648999999999
"Solomon Islands",1995,1,3230759543,"F",0.5,-3.5634756,21.8959830991685,0.0790291976696125,0.3970337
"Solomon Islands",1996,1,3282618985,"F",0.5,-3.552562,21.9119074117706,0.0159243126021309,0.0109135999999999
"Solomon Islands",1997,1,3235359978,"F",0.5,-3.2899868,21.8974060347518,-0.0145013770188065,0.2625752
"Solomon Islands",1998,1,3293074517,"F",0.5,-2.9999058,21.9150874689944,0.0176814342425864,0.290081
"Solomon Islands",1999,1,3277182108,"F",0.5,-3.4816682,21.9102497766784,-0.00483769231601983,-0.4817624
"Solomon Islands",2000,1,2809610694,"PF",3,-3.7277002,21.7563117676336,-0.153938009044808,-0.246032
"Solomon Islands",2001,1,2585444077,"PF",3,-4.0734911,21.6731631200946,-0.0831486475390157,-0.3457909
"Solomon Islands",2002,1,2513051643,"PF",2,-3.9436057,21.644763645635,-0.0283994744596221,0.1298854
"Solomon Islands",2003,1,2676400000,"PF",2,-4.41225,21.7077384448729,0.0629747992379848,-0.4686443
"Solomon Islands",2004,1,2807500000,"PF",2,-4.0618043,21.7555602445769,0.0478217997039359,0.3504457
"Solomon Islands",2005,1,2959700000,"PF",2,-4.5106478,21.8083537487946,0.0527935042177603,-0.4488435
"Solomon Islands",2006,0,3165300000,"PF",2.5,-4.2747064,21.8755136747804,0.0671599259857949,0.2359414
"Solomon Islands",2007,0,3.397e+09,"PF",2.5,-3.9364116,21.9461585261249,0.0706448513444293,0.3382948
"Solomon Islands",2008,0,3.638e+09,"PF",2.5,-3.731586,22.0146999170423,0.0685413909174848,0.2048256
"Solomon Islands",2009,0,3.466e+09,"PF",2.5,-3.6979766,21.9662670282398,-0.0484328888025161,0.0336094
"Solomon Islands",2010,0,3.737e+09,"PF",2.5,-3.0069191,22.0415489874498,0.0752819592099314,0.6910575
"Solomon Islands",2011,0,4.137e+09,"PF",2.5,-3.0900714,22.1432367244257,0.101687736975929,-0.0831522999999996
"Solomon Islands",2012,0,4.338e+09,"PF",2.5,-3.116941,22.1906792493511,0.0474425249254047,-0.0268696000000004
"Solomon Islands",2013,0,4.466e+09,"PF",2.5,-3.1589541,22.2197589903644,0.0290797410132839,-0.0420130999999997
"Somalia",1992,0,NA,"NF",6,-6.4665246,NA,NA,NA
"Somalia",1993,0,NA,"NF",6,-4.8555775,NA,NA,1.6109471
"Somalia",1994,0,NA,"NF",6,-4.7166986,NA,NA,0.1388789
"Somalia",1995,0,NA,"NF",6,-5.2848296,NA,NA,-0.568131
"Somalia",1996,0,NA,"NF",6,-5.4876623,NA,NA,-0.2028327
"Somalia",1997,0,NA,"NF",6,-5.5153813,NA,NA,-0.0277189999999994
"Somalia",1998,0,NA,"NF",6,-5.1514401,NA,NA,0.363941199999999
"Somalia",1999,0,NA,"NF",6,-4.9505882,NA,NA,0.2008519
"Somalia",2000,0,NA,"NF",5.5,-4.8081803,NA,NA,0.1424079
"Somalia",2001,0,NA,"NF",5.5,-4.8103991,NA,NA,-0.00221879999999963
"Somalia",2002,0,NA,"NF",5.5,-4.6208358,NA,NA,0.1895633
"Somalia",2003,0,NA,"NF",5.5,-4.8712926,NA,NA,-0.2504568
"Somalia",2004,0,NA,"NF",5.5,-4.5779157,NA,NA,0.2933769
"Somalia",2005,0,NA,"NF",5.5,-4.7111921,NA,NA,-0.1332764
"Somalia",2006,0,NA,"NF",6,-4.7292938,NA,NA,-0.0181016999999999
"Somalia",2007,0,NA,"NF",6,-4.6927195,NA,NA,0.0365742999999998
"Somalia",2008,0,NA,"NF",6,-4.4566483,NA,NA,0.2360712
"Somalia",2009,0,NA,"NF",6,-4.5463028,NA,NA,-0.0896545
"Somalia",2010,0,NA,"NF",6,-4.0169444,NA,NA,0.5293584
"Somalia",2011,0,NA,"NF",6,-4.176743,NA,NA,-0.1597986
"Somalia",2012,0,NA,"NF",6,-3.9674981,NA,NA,0.2092449
"Somalia",2013,0,NA,"NF",6,-3.8381879,NA,NA,0.1293102
"South Africa",1992,0,1.05284e+12,"PF",3.5,0.020458512,27.6825123907167,NA,NA
"South Africa",1993,0,1.06583e+12,"PF",3.5,0.032655615,27.6947749542831,0.0122625635664093,0.012197103
"South Africa",1994,1,1.1003e+12,"F",1.5,0.080631614,27.7266039858223,0.0318290315391856,0.047975999
"South Africa",1995,1,1.13458e+12,"F",0.5,0.18502617,27.7572836543259,0.0306796685035771,0.104394556
"South Africa",1996,1,1.18345e+12,"F",0.5,0.26920769,27.7994550174372,0.0421713631113754,0.08418152
"South Africa",1997,1,1.21477e+12,"F",0.5,0.16696911,27.82557587439,0.0261208569527192,-0.10223858
"South Africa",1998,1,1.22105e+12,"F",0.5,0.25074765,27.8307322602596,0.00515638586968592,0.08377854
"South Africa",1999,1,1.24985e+12,"F",0.5,0.28370598,27.8540446600422,0.0233123997825437,0.03295833
"South Africa",2000,1,1.30177e+12,"F",0.5,0.29709956,27.8947459928046,0.0407013327623815,0.01339358
"South Africa",2001,1,1.33738e+12,"F",0.5,0.29993248,27.9217335920654,0.0269875992607957,0.00283292000000002
"South Africa",2002,1,1.38644e+12,"F",0.5,0.34990513,27.9577604266339,0.0360268345684958,0.04997265
"South Africa",2003,1,1.42732e+12,"F",0.5,0.18851991,27.9868196759551,0.0290592493212039,-0.16138522
"South Africa",2004,1,1.49233e+12,"F",0.5,0.25392741,28.0313597728782,0.044540096923118,0.0654075
"South Africa",2005,1,1.57108e+12,"F",0.5,0.23118266,28.0827843968845,0.0514246240063194,-0.02274475
"South Africa",2006,1,1.65912e+12,"F",1,0.28877041,28.1373084572515,0.0545240603670365,0.05758775
"South Africa",2007,1,1.75117e+12,"F",1,0.3075133,28.1913052518982,0.0539967946466966,0.01874289
"South Africa",2008,1,1.81459e+12,"F",1,0.34794578,28.2268806628104,0.0355754109121378,0.04043248
"South Africa",2009,1,1.7869e+12,"F",1,0.33247232,28.211503390831,-0.0153772719793395,-0.01547346
"South Africa",2010,1,1.84301e+12,"F",1,0.67501116,28.2424212205375,0.0309178297064605,0.34253884
"South Africa",2011,1,1.90934e+12,"F",1,0.53189397,28.2777787485328,0.0353575279953127,-0.14311719
"South Africa",2012,1,1.95644e+12,"F",1,0.62409574,28.3021476111192,0.0243688625864245,0.09220177
"South Africa",2013,1,1.99343e+12,"F",1,0.55691111,28.3208778890304,0.0187302779111889,-0.06718463
"South Korea",1992,1,NA,"F",1.5,NA,NA,NA,NA
"South Korea",1993,1,NA,"F",1,NA,NA,NA,NA
"South Korea",1994,1,NA,"F",1,NA,NA,NA,NA
"South Korea",1995,1,NA,"F",1,NA,NA,NA,NA
"South Korea",1996,1,NA,"F",1,NA,NA,NA,NA
"South Korea",1997,1,NA,"F",1,NA,NA,NA,NA
"South Korea",1998,1,NA,"F",1,NA,NA,NA,NA
"South Korea",1999,1,NA,"F",1,NA,NA,NA,NA
"South Korea",2000,1,NA,"F",1,NA,NA,NA,NA
"South Korea",2001,1,NA,"F",1,NA,NA,NA,NA
"South Korea",2002,1,NA,"F",1,NA,NA,NA,NA
"South Korea",2003,1,NA,"F",1,NA,NA,NA,NA
"South Korea",2004,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2005,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2006,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2007,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2008,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2009,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2010,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2011,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2012,1,NA,"F",0.5,NA,NA,NA,NA
"South Korea",2013,1,NA,"F",1,NA,NA,NA,NA
"Spain",1992,1,6.08093e+11,"F",0,1.6036298,27.1335936677416,NA,NA
"Spain",1993,1,6.01821e+11,"F",0.5,1.6210181,27.1232258958476,-0.0103677718940389,0.0173882999999999
"Spain",1994,1,6.16163e+11,"F",0.5,1.6918558,27.1467773758664,0.0235514800187993,0.0708377
"Spain",1995,1,6.33154e+11,"F",0.5,1.8348169,27.1739795154413,0.0272021395749462,0.1429611
"Spain",1996,1,6.48671e+11,"F",0.5,1.8187605,27.1981914913719,0.0242119759305979,-0.0160564000000001
"Spain",1997,1,6.73835e+11,"F",0.5,1.7894889,27.2362511107669,0.0380596193949714,-0.0292716
"Spain",1998,1,7.03941e+11,"F",0.5,1.8503734,27.2799603827743,0.0437092720073835,0.0608845
"Spain",1999,1,7.37261e+11,"F",0.5,1.8866,27.3262078048425,0.046247422068177,0.0362266
"Spain",2000,1,7.74475e+11,"F",0.5,1.9402815,27.3754512173928,0.0492434125502932,0.0536814999999999
"Spain",2001,1,8.02894e+11,"F",0.5,1.9410982,27.4114885371984,0.0360373198056756,0.000816700000000115
"Spain",2002,1,8.24654e+11,"F",0,1.9846264,27.4382297413715,0.0267412041730317,0.0435281999999999
"Spain",2003,1,8.50131e+11,"F",0,1.8401392,27.4686562922029,0.0304265508314643,-0.1444872
"Spain",2004,1,8.77839e+11,"F",0,1.8973333,27.5007290424685,0.0320727502656233,0.0571940999999998
"Spain",2005,1,9.09298e+11,"F",0,1.8862947,27.5359387101817,0.0352096677131932,-0.0110385999999998
"Spain",2006,1,9.46363e+11,"F",0,1.9370902,27.5758920533265,0.039953343144731,0.0507955
"Spain",2007,1,9.79289e+11,"F",0,2.0192909,27.6100926350971,0.0342005817705804,0.0822007
"Spain",2008,1,9.88021e+11,"F",0,2.0699177,27.6189697895291,0.00887715443206716,0.0506267999999999
"Spain",2009,1,9.50156e+11,"F",0,2.0657063,27.5798920185862,-0.0390777709428818,-0.00421139999999998
